codigo_ibge,uf,municipio,horas,minutos
2804458,SE,NOSSA SENHORA APARECIDA,11,28
2804508,SE,NOSSA SENHORA DA GLÓRIA,11,28
2804607,SE,NOSSA SENHORA DAS DORES,11,28
2804706,SE,NOSSA SENHORA DE LOURDES,11,28
2804805,SE,NOSSA SENHORA DO SOCORRO,11,28
2804904,SE,PACATUBA,11,28
2805000,SE,PEDRA MOLE,11,28
2805109,SE,PEDRINHAS,11,28
2805208,SE,PINHÃO,11,28
2805307,SE,PIRAMBU,11,28
2805604,SE,PORTO DA FOLHA,11,28
2805406,SE,POÇO REDONDO,11,28
2805505,SE,POÇO VERDE,11,28
2805703,SE,PROPRIÁ,11,28
2805901,SE,RIACHUELO,11,28
2805802,SE,RIACHÃO DO DANTAS,11,28
2806008,SE,RIBEIRÓPOLIS,11,28
2806107,SE,ROSÁRIO DO CATETE,11,28
2806206,SE,SALGADO,11,28
2806305,SE,SANTA LUZIA DO ITANHY,11,28
2806503,SE,SANTA ROSA DE LIMA,11,28
2806404,SE,SANTANA DO SÃO FRANCISCO,11,28
2806602,SE,SANTO AMARO DAS BROTAS,11,28
2807105,SE,SIMÃO DIAS,11,28
2807204,SE,SIRIRI,11,28
2806701,SE,SÃO CRISTÓVÃO,11,28
2806800,SE,SÃO DOMINGOS,11,28
2806909,SE,SÃO FRANCISCO,11,28
2807006,SE,SÃO MIGUEL DO ALEIXO,11,28
2807303,SE,TELHA,11,28
2807402,SE,TOBIAS BARRETO,11,28
2807501,SE,TOMAR DO GERU,11,28
2807600,SE,UMBAÚBA,11,28
3500105,SP,ADAMANTINA,11,26
3500204,SP,ADOLFO,11,26
3500303,SP,AGUAÍ,11,26
3500709,SP,AGUDOS,11,26
3500758,SP,ALAMBARI,11,26
3500808,SP,ALFREDO MARCONDES,11,26
3500907,SP,ALTAIR,11,27
3501004,SP,ALTINÓPOLIS,11,26
3501103,SP,ALTO ALEGRE,11,26
3501152,SP,ALUMÍNIO,11,26
3501509,SP,ALVINLÂNDIA,11,26
3501608,SP,AMERICANA,11,26
3501905,SP,AMPARO,11,26
3501707,SP,AMÉRICO BRASILIENSE,11,26
3501806,SP,AMÉRICO DE CAMPOS,11,27
3502002,SP,ANALÂNDIA,11,26
3502101,SP,ANDRADINA,11,26
3502200,SP,ANGATUBA,11,26
3502309,SP,ANHEMBI,11,26
3502408,SP,ANHUMAS,11,26
3502507,SP,APARECIDA,11,26
3502606,SP,APARECIDA D'OESTE,11,27
3502705,SP,APIAÍ,11,25
3503000,SP,ARAMINA,11,27
3503109,SP,ARANDU,11,26
3503158,SP,ARAPEÍ,11,26
3503208,SP,ARARAQUARA,11,26
3503307,SP,ARARAS,11,26
3502754,SP,ARAÇARIGUAMA,11,26
3502804,SP,ARAÇATUBA,11,26
3502903,SP,ARAÇOIABA DA SERRA,11,26
3503356,SP,ARCO-ÍRIS,11,26
3503406,SP,AREALVA,11,26
3503505,SP,AREIAS,11,26
3503604,SP,AREIÓPOLIS,11,26
3503703,SP,ARIRANHA,11,26
3503802,SP,ARTUR NOGUEIRA,11,26
3503901,SP,ARUJÁ,11,26
3503950,SP,ASPÁSIA,11,27
3504008,SP,ASSIS,11,26
3504107,SP,ATIBAIA,11,26
3504206,SP,AURIFLAMA,11,27
3504404,SP,AVANHANDAVA,11,26
3504503,SP,AVARÉ,11,26
3504305,SP,AVAÍ,11,26
3504602,SP,BADY BASSITT,11,26
3504701,SP,BALBINOS,11,26
3504909,SP,BANANAL,11,26
3505104,SP,BARBOSA,11,26
3505203,SP,BARIRI,11,26
3505302,SP,BARRA BONITA,11,26
3505351,SP,BARRA DO CHAPÉU,11,25
3505401,SP,BARRA DO TURVO,11,25
3505500,SP,BARRETOS,11,27
3505609,SP,BARRINHA,11,26
3505708,SP,BARUERI,11,26
3505005,SP,BARÃO DE ANTONINA,11,26
3505807,SP,BASTOS,11,26
3505906,SP,BATATAIS,11,26
3506003,SP,BAURU,11,26
3506102,SP,BEBEDOURO,11,26
3506201,SP,BENTO DE ABREU,11,26
3506300,SP,BERNARDINO DE CAMPOS,11,26
3506359,SP,BERTIOGA,11,26
3506409,SP,BILAC,11,26
3506508,SP,BIRIGUI,11,26
3506607,SP,BIRITIBA-MIRIM,11,26
3506706,SP,BOA ESPERANÇA DO SUL,11,26
3506805,SP,BOCAINA,11,26
3506904,SP,BOFETE,11,26
3507001,SP,BOITUVA,11,26
3507100,SP,BOM JESUS DOS PERDÕES,11,26
3507159,SP,BOM SUCESSO DE ITARARÉ,11,26
3507308,SP,BORACÉIA,11,26
3507407,SP,BORBOREMA,11,26
3507456,SP,BOREBI,11,26
3507209,SP,BORÁ,11,26
3507506,SP,BOTUCATU,11,26
3507605,SP,BRAGANÇA PAULISTA,11,26
3507704,SP,BRAÚNA,11,26
3507753,SP,BREJO ALEGRE,11,26
3507803,SP,BRODOWSKI,11,26
3507902,SP,BROTAS,11,26
3508009,SP,BURI,11,26
3508108,SP,BURITAMA,11,26
3508207,SP,BURITIZAL,11,27
3504800,SP,BÁLSAMO,11,27
3508405,SP,CABREÚVA,11,26
3508306,SP,CABRÁLIA PAULISTA,11,26
3508603,SP,CACHOEIRA PAULISTA,11,26
3508702,SP,CACONDE,11,26
3508801,SP,CAFELÂNDIA,11,26
3508900,SP,CAIABU,11,26
3509007,SP,CAIEIRAS,11,26
3509106,SP,CAIUÁ,11,26
3509205,SP,CAJAMAR,11,26
3509254,SP,CAJATI,11,25
3509304,SP,CAJOBI,11,26
3509403,SP,CAJURU,11,26
3509452,SP,CAMPINA DO MONTE ALEGRE,11,26
3509502,SP,CAMPINAS,11,26
3509601,SP,CAMPO LIMPO PAULISTA,11,26
3509700,SP,CAMPOS DO JORDÃO,11,26
3509809,SP,CAMPOS NOVOS PAULISTA,11,26
3509908,SP,CANANÉIA,11,25
3509957,SP,CANAS,11,26
3510153,SP,CANITAR,11,26
3510302,SP,CAPELA DO ALTO,11,26
3510401,SP,CAPIVARI,11,26
3510203,SP,CAPÃO BONITO,11,26
3510500,SP,CARAGUATATUBA,11,26
3510609,SP,CARAPICUÍBA,11,26
3510708,SP,CARDOSO,11,27
3510807,SP,CASA BRANCA,11,26
3511003,SP,CASTILHO,11,26
3511102,SP,CATANDUVA,11,26
3511201,SP,CATIGUÁ,11,26
3508504,SP,CAÇAPAVA,11,26
3511300,SP,CEDRAL,11,26
3511409,SP,CERQUEIRA CÉSAR,11,26
3511508,SP,CERQUILHO,11,26
3511607,SP,CESÁRIO LANGE,11,26
3511706,SP,CHARQUEADA,11,26
3557204,SP,CHAVANTES,11,26
3511904,SP,CLEMENTINA,11,26
3512001,SP,COLINA,11,27
3512100,SP,COLÔMBIA,11,27
3512209,SP,CONCHAL,11,26
3512308,SP,CONCHAS,11,26
3512407,SP,CORDEIRÓPOLIS,11,26
3512506,SP,COROADOS,11,26
3512605,SP,CORONEL MACEDO,11,26
3512704,SP,CORUMBATAÍ,11,26
3512902,SP,COSMORAMA,11,27
3512803,SP,COSMÓPOLIS,11,26
3513009,SP,COTIA,11,26
3513108,SP,CRAVINHOS,11,26
3513207,SP,CRISTAIS PAULISTA,11,27
3513405,SP,CRUZEIRO,11,26
3513306,SP,CRUZÁLIA,11,26
3513504,SP,CUBATÃO,11,26
3513603,SP,CUNHA,11,26
3510906,SP,CÁSSIA DOS COQUEIROS,11,26
3510005,SP,CÂNDIDO MOTA,11,26
3510104,SP,CÂNDIDO RODRIGUES,11,26
3513702,SP,DESCALVADO,11,26
3513801,SP,DIADEMA,11,26
3513850,SP,DIRCE REIS,11,27
3513900,SP,DIVINOLÂNDIA,11,26
3514007,SP,DOBRADA,11,26
3514106,SP,DOIS CÓRREGOS,11,26
3514205,SP,DOLCINÓPOLIS,11,27
3514304,SP,DOURADO,11,26
3514403,SP,DRACENA,11,26
3514502,SP,DUARTINA,11,26
3514601,SP,DUMONT,11,26
3514700,SP,ECHAPORÃ,11,26
3514809,SP,ELDORADO,11,25
3514908,SP,ELIAS FAUSTO,11,26
3514924,SP,ELISIÁRIO,11,26
3514957,SP,EMBAÚBA,11,26
3515004,SP,EMBU,11,26
3515103,SP,EMBU-GUAÇU,11,26
3515129,SP,EMILIANÓPOLIS,11,26
3515152,SP,ENGENHEIRO COELHO,11,26
3515186,SP,ESPÍRITO SANTO DO PINHAL,11,26
3515194,SP,ESPÍRITO SANTO DO TURVO,11,26
3557303,SP,ESTIVA GERBI,11,26
3515202,SP,ESTRELA D'OESTE,11,27
3515301,SP,ESTRELA DO NORTE,11,26
3515350,SP,EUCLIDES DA CUNHA PAULISTA,11,26
3515400,SP,FARTURA,11,26
3515608,SP,FERNANDO PRESTES,11,26
3515509,SP,FERNANDÓPOLIS,11,27
3515657,SP,FERNÃO,11,26
3515707,SP,FERRAZ DE VASCONCELOS,11,26
3515806,SP,FLORA RICA,11,26
3515905,SP,FLOREAL,11,27
3516101,SP,FLORÍNIA,11,26
3516002,SP,FLÓRIDA PAULISTA,11,26
3516200,SP,FRANCA,11,27
3516309,SP,FRANCISCO MORATO,11,26
3516408,SP,FRANCO DA ROCHA,11,26
3516507,SP,GABRIEL MONTEIRO,11,26
3516705,SP,GARÇA,11,26
3516804,SP,GASTÃO VIDIGAL,11,27
3516853,SP,GAVIÃO PEIXOTO,11,26
3516903,SP,GENERAL SALGADO,11,27
3517000,SP,GETULINA,11,26
3517109,SP,GLICÉRIO,11,26
3517307,SP,GUAIMBÊ,11,26
3517208,SP,GUAIÇARA,11,26
3517604,SP,GUAPIARA,11,26
3517505,SP,GUAPIAÇU,11,27
3517901,SP,GUARACI,11,27
3518008,SP,GUARANI D'OESTE,11,27
3518107,SP,GUARANTÃ,11,26
3518206,SP,GUARARAPES,11,26
3518305,SP,GUARAREMA,11,26
3518404,SP,GUARATINGUETÁ,11,26
3517802,SP,GUARAÇAÍ,11,26
3518503,SP,GUAREÍ,11,26
3518602,SP,GUARIBA,11,26
3518701,SP,GUARUJÁ,11,26
3518800,SP,GUARULHOS,11,26
3517703,SP,GUARÁ,11,27
3518859,SP,GUATAPARÁ,11,26
3517406,SP,GUAÍRA,11,27
3518909,SP,GUZOLÂNDIA,11,27
3516606,SP,GÁLIA,11,26
3519006,SP,HERCULÂNDIA,11,26
3519055,SP,HOLAMBRA,11,26
3519071,SP,HORTOLÂNDIA,11,26
3519105,SP,IACANGA,11,26
3519204,SP,IACRI,11,26
3519253,SP,IARAS,11,26
3519303,SP,IBATÉ,11,26
3519501,SP,IBIRAREMA,11,26
3519402,SP,IBIRÁ,11,26
3519600,SP,IBITINGA,11,26
3519709,SP,IBIÚNA,11,26
3519808,SP,ICÉM,11,27
3519907,SP,IEPÊ,11,26
3520103,SP,IGARAPAVA,11,27
3520202,SP,IGARATÁ,11,26
3520004,SP,IGARAÇU DO TIETÊ,11,26
3520301,SP,IGUAPE,11,25
3520426,SP,ILHA COMPRIDA,11,25
3520442,SP,ILHA SOLTEIRA,11,27
3520400,SP,ILHABELA,11,26
3520509,SP,INDAIATUBA,11,26
3520608,SP,INDIANA,11,26
3520707,SP,INDIAPORÃ,11,27
3520806,SP,INÚBIA PAULISTA,11,26
3520905,SP,IPAUSSU,11,26
3521002,SP,IPERÓ,11,26
3521101,SP,IPEÚNA,11,26
3521150,SP,IPIGUÁ,11,27
3521200,SP,IPORANGA,11,25
3521309,SP,IPUÃ,11,27
3521408,SP,IRACEMÁPOLIS,11,26
3521606,SP,IRAPURU,11,26
3521507,SP,IRAPUÃ,11,26
3521705,SP,ITABERÁ,11,26
3521903,SP,ITAJOBI,11,26
3522000,SP,ITAJU,11,26
3522109,SP,ITANHAÉM,11,26
3522208,SP,ITAPECERICA DA SERRA,11,26
3522307,SP,ITAPETININGA,11,26
3522406,SP,ITAPEVA,11,26
3522505,SP,ITAPEVI,11,26
3522604,SP,ITAPIRA,11,26
3522653,SP,ITAPIRAPUÃ PAULISTA,11,25
3522802,SP,ITAPORANGA,11,26
3523008,SP,ITAPURA,11,27
3522901,SP,ITAPUÍ,11,26
3523107,SP,ITAQUAQUECETUBA,11,26
3523206,SP,ITARARÉ,11,26
3523305,SP,ITARIRI,11,26
3523404,SP,ITATIBA,11,26
3523503,SP,ITATINGA,11,26
3521804,SP,ITAÍ,11,26
3522158,SP,ITAÓCA,11,25
3523602,SP,ITIRAPINA,11,26
3523701,SP,ITIRAPUÃ,11,27
3523800,SP,ITOBI,11,26
3523909,SP,ITU,11,26
3524006,SP,ITUPEVA,11,26
3524105,SP,ITUVERAVA,11,27
3522703,SP,ITÁPOLIS,11,26
3524204,SP,JABORANDI,11,27
3524303,SP,JABOTICABAL,11,26
3524402,SP,JACAREÍ,11,26
3524501,SP,JACI,11,26
3524600,SP,JACUPIRANGA,11,25
3524709,SP,JAGUARIÚNA,11,26
3524808,SP,JALES,11,27
3524907,SP,JAMBEIRO,11,26
3525003,SP,JANDIRA,11,26
3525102,SP,JARDINÓPOLIS,11,26
3525201,SP,JARINU,11,26
3525300,SP,JAÚ,11,26
3525409,SP,JERIQUARA,11,27
3525508,SP,JOANÓPOLIS,11,26
3525706,SP,JOSÉ BONIFÁCIO,11,26
3525607,SP,JOÃO RAMALHO,11,26
3525854,SP,JUMIRIM,11,26
3525904,SP,JUNDIAÍ,11,26
3526001,SP,JUNQUEIRÓPOLIS,11,26
3526209,SP,JUQUITIBA,11,26
3526100,SP,JUQUIÁ,11,26
3525805,SP,JÚLIO MESQUITA,11,26
3526308,SP,LAGOINHA,11,26
3526407,SP,LARANJAL PAULISTA,11,26
3526605,SP,LAVRINHAS,11,26
3526506,SP,LAVÍNIA,11,26
3526704,SP,LEME,11,26
3526803,SP,LENÇÓIS PAULISTA,11,26
3526902,SP,LIMEIRA,11,26
3527009,SP,LINDÓIA,11,26
3527108,SP,LINS,11,26
3527207,SP,LORENA,11,26
3527256,SP,LOURDES,11,26
3527306,SP,LOUVEIRA,11,26
3527504,SP,LUCIANÓPOLIS,11,26
3527405,SP,LUCÉLIA,11,26
3527702,SP,LUIZIÂNIA,11,26
3527801,SP,LUPÉRCIO,11,26
3527900,SP,LUTÉCIA,11,26
3527603,SP,LUÍS ANTÔNIO,11,26
3528007,SP,MACATUBA,11,26
3528106,SP,MACAUBAL,11,26
3528205,SP,MACEDÔNIA,11,27
3528304,SP,MAGDA,11,27
3528403,SP,MAIRINQUE,11,26
3528502,SP,MAIRIPORÃ,11,26
3528601,SP,MANDURI,11,26
3528700,SP,MARABÁ PAULISTA,11,26
3528809,SP,MARACAÍ,11,26
3528858,SP,MARAPOAMA,11,26
3529104,SP,MARINÓPOLIS,11,27
3528908,SP,MARIÁPOLIS,11,26
3529203,SP,MARTINÓPOLIS,11,26
3529005,SP,MARÍLIA,11,26
3529302,SP,MATÃO,11,26
3529401,SP,MAUÁ,11,26
3529500,SP,MENDONÇA,11,26
3529609,SP,MERIDIANO,11,27
3529658,SP,MESÓPOLIS,11,27
3529708,SP,MIGUELÓPOLIS,11,27
3529807,SP,MINEIROS DO TIETÊ,11,26
3530003,SP,MIRA ESTRELA,11,27
3529906,SP,MIRACATU,11,26
3530102,SP,MIRANDÓPOLIS,11,26
3530201,SP,MIRANTE DO PARANAPANEMA,11,26
3530300,SP,MIRASSOL,11,26
3530409,SP,MIRASSOLÂNDIA,11,27
3530508,SP,MOCOCA,11,26
3530607,SP,MOGI DAS CRUZES,11,26
3530706,SP,MOGI GUAÇU,11,26
3530805,SP,MOJI MIRIM,11,26
3530904,SP,MOMBUCA,11,26
3531100,SP,MONGAGUÁ,11,26
3531209,SP,MONTE ALEGRE DO SUL,11,26
3531308,SP,MONTE ALTO,11,26
3531407,SP,MONTE APRAZÍVEL,11,27
3531506,SP,MONTE AZUL PAULISTA,11,26
3531605,SP,MONTE CASTELO,11,26
3531803,SP,MONTE MOR,11,26
3531704,SP,MONTEIRO LOBATO,11,26
3531001,SP,MONÇÕES,11,26
3531902,SP,MORRO AGUDO,11,27
3532009,SP,MORUNGABA,11,26
3532058,SP,MOTUCA,11,26
3532108,SP,MURUTINGA DO SUL,11,26
3532157,SP,NANTES,11,26
3532207,SP,NARANDIBA,11,26
3532306,SP,NATIVIDADE DA SERRA,11,26
3532405,SP,NAZARÉ PAULISTA,11,26
3532504,SP,NEVES PAULISTA,11,26
3532603,SP,NHANDEARA,11,27
3532702,SP,NIPOÃ,11,26
3532801,SP,NOVA ALIANÇA,11,26
3532827,SP,NOVA CAMPINA,11,26
3532843,SP,NOVA CANAÃ PAULISTA,11,27
3532868,SP,NOVA CASTILHO,11,27
3532900,SP,NOVA EUROPA,11,26
3533007,SP,NOVA GRANADA,11,27
3533106,SP,NOVA GUATAPORANGA,11,26
3533205,SP,NOVA INDEPENDÊNCIA,11,26
3533304,SP,NOVA LUZITÂNIA,11,26
3533403,SP,NOVA ODESSA,11,26
3533254,SP,NOVAIS,11,26
3533502,SP,NOVO HORIZONTE,11,26
3533601,SP,NUPORANGA,11,27
3533700,SP,OCAUÇU,11,26
3533908,SP,OLÍMPIA,11,27
3534005,SP,ONDA VERDE,11,27
3534104,SP,ORIENTE,11,26
3534203,SP,ORINDIÚVA,11,27
3534302,SP,ORLÂNDIA,11,27
3534401,SP,OSASCO,11,26
3534500,SP,OSCAR BRESSANE,11,26
3534609,SP,OSVALDO CRUZ,11,26
3534708,SP,OURINHOS,11,26
3534807,SP,OURO VERDE,11,26
3534757,SP,OUROESTE,11,27
3534906,SP,PACAEMBU,11,26
3535002,SP,PALESTINA,11,27
3535101,SP,PALMARES PAULISTA,11,26
3535200,SP,PALMEIRA D'OESTE,11,27
3535309,SP,PALMITAL,11,26
3535408,SP,PANORAMA,11,26
3535507,SP,PARAGUAÇU PAULISTA,11,26
3535606,SP,PARAIBUNA,11,26
3535804,SP,PARANAPANEMA,11,26
3535903,SP,PARANAPUÃ,11,27
3536000,SP,PARAPUÃ,11,26
3535705,SP,PARAÍSO,11,26
3536109,SP,PARDINHO,11,26
3536208,SP,PARIQUERA-AÇU,11,25
3536257,SP,PARISI,11,27
3536307,SP,PATROCÍNIO PAULISTA,11,27
3536406,SP,PAULICÉIA,11,26
3536570,SP,PAULISTÂNIA,11,26
3536604,SP,PAULO DE FARIA,11,27
3536505,SP,PAULÍNIA,11,26
3536703,SP,PEDERNEIRAS,11,26
3536802,SP,PEDRA BELA,11,26
3536901,SP,PEDRANÓPOLIS,11,27
3537008,SP,PEDREGULHO,11,27
3537107,SP,PEDREIRA,11,26
3537156,SP,PEDRINHAS PAULISTA,11,26
3537206,SP,PEDRO DE TOLEDO,11,26
3537305,SP,PENÁPOLIS,11,26
3537404,SP,PEREIRA BARRETO,11,27
3537503,SP,PEREIRAS,11,26
3537602,SP,PERUÍBE,11,26
3537701,SP,PIACATU,11,26
3537800,SP,PIEDADE,11,26
3537909,SP,PILAR DO SUL,11,26
3538006,SP,PINDAMONHANGABA,11,26
3538105,SP,PINDORAMA,11,26
3538204,SP,PINHALZINHO,11,26
3538303,SP,PIQUEROBI,11,26
3538501,SP,PIQUETE,11,26
3538600,SP,PIRACAIA,11,26
3538709,SP,PIRACICABA,11,26
3538808,SP,PIRAJU,11,26
3538907,SP,PIRAJUÍ,11,26
3539004,SP,PIRANGI,11,26
3539103,SP,PIRAPORA DO BOM JESUS,11,26
3539202,SP,PIRAPOZINHO,11,26
3539301,SP,PIRASSUNUNGA,11,26
3539400,SP,PIRATININGA,11,26
3539509,SP,PITANGUEIRAS,11,26
3539608,SP,PLANALTO,11,26
3539707,SP,PLATINA,11,26
3539905,SP,POLONI,11,27
3540002,SP,POMPÉIA,11,26
3540101,SP,PONGAÍ,11,26
3540200,SP,PONTAL,11,26
3540259,SP,PONTALINDA,11,27
3540309,SP,PONTES GESTAL,11,27
3540408,SP,POPULINA,11,27
3540507,SP,PORANGABA,11,26
3540606,SP,PORTO FELIZ,11,26
3540705,SP,PORTO FERREIRA,11,26
3540754,SP,POTIM,11,26
3540804,SP,POTIRENDABA,11,26
3539806,SP,POÁ,11,26
3540853,SP,PRACINHA,11,26
3540903,SP,PRADÓPOLIS,11,26
3541000,SP,PRAIA GRANDE,11,26
3541059,SP,PRATÂNIA,11,26
3541109,SP,PRESIDENTE ALVES,11,26
3541208,SP,PRESIDENTE BERNARDES,11,26
3541307,SP,PRESIDENTE EPITÁCIO,11,26
3541406,SP,PRESIDENTE PRUDENTE,11,26
3541505,SP,PRESIDENTE VENCESLAU,11,26
3541604,SP,PROMISSÃO,11,26
3541653,SP,QUADRA,11,26
3541703,SP,QUATÁ,11,26
3541802,SP,QUEIROZ,11,26
3541901,SP,QUELUZ,11,26
3542008,SP,QUINTANA,11,26
3542107,SP,RAFARD,11,26
3542206,SP,RANCHARIA,11,26
3542305,SP,REDENÇÃO DA SERRA,11,26
3542404,SP,REGENTE FEIJÓ,11,26
3542503,SP,REGINÓPOLIS,11,26
3542602,SP,REGISTRO,11,25
3542701,SP,RESTINGA,11,27
3542800,SP,RIBEIRA,11,25
3542909,SP,RIBEIRÃO BONITO,11,26
3543006,SP,RIBEIRÃO BRANCO,11,26
3543105,SP,RIBEIRÃO CORRENTE,11,27
3543204,SP,RIBEIRÃO DO SUL,11,26
3543238,SP,RIBEIRÃO DOS ÍNDIOS,11,26
3543253,SP,RIBEIRÃO GRANDE,11,26
3543303,SP,RIBEIRÃO PIRES,11,26
3543402,SP,RIBEIRÃO PRETO,11,26
3543600,SP,RIFAINA,11,27
3543709,SP,RINCÃO,11,26
3543808,SP,RINÓPOLIS,11,26
3543907,SP,RIO CLARO,11,26
3544004,SP,RIO DAS PEDRAS,11,26
3544103,SP,RIO GRANDE DA SERRA,11,26
3544202,SP,RIOLÂNDIA,11,27
3543501,SP,RIVERSUL,11,26
3544251,SP,ROSANA,11,26
3544301,SP,ROSEIRA,11,26
3544509,SP,RUBINÉIA,11,27
3544400,SP,RUBIÁCEA,11,26
3544608,SP,SABINO,11,26
3544707,SP,SAGRES,11,26
3544806,SP,SALES,11,26
3544905,SP,SALES OLIVEIRA,11,27
3545001,SP,SALESÓPOLIS,11,26
3545100,SP,SALMOURÃO,11,26
3545159,SP,SALTINHO,11,26
3545209,SP,SALTO,11,26
3545308,SP,SALTO DE PIRAPORA,11,26
3545407,SP,SALTO GRANDE,11,26
3545506,SP,SANDOVALINA,11,26
3545605,SP,SANTA ADÉLIA,11,26
3545704,SP,SANTA ALBERTINA,11,27
3546009,SP,SANTA BRANCA,11,26
3545803,SP,SANTA BÁRBARA D'OESTE,11,26
3546108,SP,SANTA CLARA D'OESTE,11,27
3546207,SP,SANTA CRUZ DA CONCEIÇÃO,11,26
3546256,SP,SANTA CRUZ DA ESPERANÇA,11,26
3546306,SP,SANTA CRUZ DAS PALMEIRAS,11,26
3546405,SP,SANTA CRUZ DO RIO PARDO,11,26
3546504,SP,SANTA ERNESTINA,11,26
3546603,SP,SANTA FÉ DO SUL,11,27
3546702,SP,SANTA GERTRUDES,11,26
3546801,SP,SANTA ISABEL,11,26
3546900,SP,SANTA LÚCIA,11,26
3547007,SP,SANTA MARIA DA SERRA,11,26
3547106,SP,SANTA MERCEDES,11,26
3547403,SP,SANTA RITA D'OESTE,11,27
3547502,SP,SANTA RITA DO PASSA QUATRO,11,26
3547601,SP,SANTA ROSA DE VITERBO,11,26
3547650,SP,SANTA SALETE,11,27
3547205,SP,SANTANA DA PONTE PENSA,11,27
3547304,SP,SANTANA DE PARNAÍBA,11,26
3547700,SP,SANTO ANASTÁCIO,11,26
3547809,SP,SANTO ANDRÉ,11,26
3547908,SP,SANTO ANTÔNIO DA ALEGRIA,11,26
3548005,SP,SANTO ANTÔNIO DE POSSE,11,26
3548054,SP,SANTO ANTÔNIO DO ARACANGUÁ,11,26
3548104,SP,SANTO ANTÔNIO DO JARDIM,11,26
3548203,SP,SANTO ANTÔNIO DO PINHAL,11,26
3548302,SP,SANTO EXPEDITO,11,26
3548500,SP,SANTOS,11,26
3548401,SP,SANTÓPOLIS DO AGUAPEÍ,11,26
3551108,SP,SARAPUÍ,11,26
3551207,SP,SARUTAIÁ,11,26
3551306,SP,SEBASTIANÓPOLIS DO SUL,11,27
3551405,SP,SERRA AZUL,11,26
3551603,SP,SERRA NEGRA,11,26
3551504,SP,SERRANA,11,26
3551702,SP,SERTÃOZINHO,11,26
3551801,SP,SETE BARRAS,11,26
3551900,SP,SEVERÍNIA,11,26
3552007,SP,SILVEIRAS,11,26
3552106,SP,SOCORRO,11,26
3552205,SP,SOROCABA,11,26
3552304,SP,SUD MENNUCCI,11,27
3552403,SP,SUMARÉ,11,26
3552502,SP,SUZANO,11,26
3552551,SP,SUZANÁPOLIS,11,27
3548609,SP,SÃO BENTO DO SAPUCAÍ,11,26
3548708,SP,SÃO BERNARDO DO CAMPO,11,26
3548807,SP,SÃO CAETANO DO SUL,11,26
3548906,SP,SÃO CARLOS,11,26
3549003,SP,SÃO FRANCISCO,11,27
3549409,SP,SÃO JOAQUIM DA BARRA,11,27
3549508,SP,SÃO JOSÉ DA BELA VISTA,11,27
3549607,SP,SÃO JOSÉ DO BARREIRO,11,26
3549706,SP,SÃO JOSÉ DO RIO PARDO,11,26
3549805,SP,SÃO JOSÉ DO RIO PRETO,11,27
3549904,SP,SÃO JOSÉ DOS CAMPOS,11,26
3549102,SP,SÃO JOÃO DA BOA VISTA,11,26
3549201,SP,SÃO JOÃO DAS DUAS PONTES,11,27
3549250,SP,SÃO JOÃO DE IRACEMA,11,27
3549300,SP,SÃO JOÃO DO PAU D'ALHO,11,26
3549953,SP,SÃO LOURENÇO DA SERRA,11,26
3550001,SP,SÃO LUÍS DO PARAITINGA,11,26
3550100,SP,SÃO MANUEL,11,26
3550209,SP,SÃO MIGUEL ARCANJO,11,26
3550308,SP,SÃO PAULO,11,26
3550407,SP,SÃO PEDRO,11,26
3550506,SP,SÃO PEDRO DO TURVO,11,26
3550605,SP,SÃO ROQUE,11,26
3550704,SP,SÃO SEBASTIÃO,11,26
3550803,SP,SÃO SEBASTIÃO DA GRAMA,11,26
3550902,SP,SÃO SIMÃO,11,26
3551009,SP,SÃO VICENTE,11,26
3552601,SP,TABAPUÃ,11,26
3552700,SP,TABATINGA,11,26
3552809,SP,TABOÃO DA SERRA,11,26
3552908,SP,TACIBA,11,26
3553005,SP,TAGUAÍ,11,26
3553104,SP,TAIAÇU,11,26
3553203,SP,TAIÚVA,11,26
3553302,SP,TAMBAÚ,11,26
3553401,SP,TANABI,11,27
3553609,SP,TAPIRATIBA,11,26
3553500,SP,TAPIRAÍ,11,26
3553658,SP,TAQUARAL,11,26
3553708,SP,TAQUARITINGA,11,26
3553807,SP,TAQUARITUBA,11,26
3553856,SP,TAQUARIVAÍ,11,26
3553906,SP,TARABAI,11,26
3553955,SP,TARUMÃ,11,26
3554003,SP,TATUÍ,11,26
3554102,SP,TAUBATÉ,11,26
3554201,SP,TEJUPÁ,11,26
3554300,SP,TEODORO SAMPAIO,11,26
3554409,SP,TERRA ROXA,11,27
3554508,SP,TIETÊ,11,26
3554607,SP,TIMBURI,11,26
3554656,SP,TORRE DE PEDRA,11,26
3554706,SP,TORRINHA,11,26
3554755,SP,TRABIJU,11,26
3554805,SP,TREMEMBÉ,11,26
3554904,SP,TRÊS FRONTEIRAS,11,27
3554953,SP,TUIUTI,11,26
3555109,SP,TUPI PAULISTA,11,26
3555000,SP,TUPÃ,11,26
3555208,SP,TURIÚBA,11,26
3555307,SP,TURMALINA,11,27
3555356,SP,UBARANA,11,26
3555406,SP,UBATUBA,11,26
3555505,SP,UBIRAJARA,11,26
3555604,SP,UCHOA,11,26
3555703,SP,UNIÃO PAULISTA,11,26
3555901,SP,URU,11,26
3556008,SP,URUPÊS,11,26
3555802,SP,URÂNIA,11,27
3556107,SP,VALENTIM GENTIL,11,27
3556206,SP,VALINHOS,11,26
3556305,SP,VALPARAÍSO,11,26
